Model,Treshold,Accuracy,AUC,Precision,Recall,Specificity,F-score,Method,n_variables,Time,SEED,KEY
REGULARIZED_METHODS,0.5,0.5467418003178731,0.5462037500810017,0.5340483132028322,0.7403290993071594,0.3527625108475557,0.6204935881925963,GBM,36,2018-08-24 17:46:04.090140,741,REGULARIZED_METHODS_GBM_36_741
REGULARIZED_METHODS,0.6,0.4981216587198382,0.5462037500810017,0.411214953271028,0.006351039260969978,0.9908880532253399,0.012508884150675194,GBM,36,2018-08-24 17:46:04.090140,741,REGULARIZED_METHODS_GBM_36_741
REGULARIZED_METHODS,0.7000000000000001,0.4994942927322642,0.5462037500810017,0.0,0.0,1.0,0.0,GBM,36,2018-08-24 17:46:04.090140,741,REGULARIZED_METHODS_GBM_36_741
REGULARIZED_METHODS,0.8,0.4994942927322642,0.5462037500810017,0.0,0.0,1.0,0.0,GBM,36,2018-08-24 17:46:04.090140,741,REGULARIZED_METHODS_GBM_36_741
REGULARIZED_METHODS,0.9,0.4994942927322642,0.5462037500810017,0.0,0.0,1.0,0.0,GBM,36,2018-08-24 17:46:04.090140,741,REGULARIZED_METHODS_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.1,0.5152434619274672,0.5626743208043926,0.5083346077381863,0.9595842956120092,0.07000289268151577,0.6646006198140557,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.2,0.5148099985551221,0.5626743208043926,0.5081325763388062,0.9559757505773672,0.07275094012149262,0.6635607654543633,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.30000000000000004,0.514882242450513,0.5626743208043926,0.5081803517935325,0.9549653579676676,0.07390801272779866,0.6633578984308417,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.4,0.5151712180320763,0.5626743208043926,0.5083429450211457,0.9542436489607392,0.07520971940989297,0.6633221291325941,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.5,0.5150267302412946,0.5626743208043926,0.5083043646195442,0.9497690531177828,0.07940410760775239,0.6622050017611835,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.6,0.515315705822858,0.5626743208043926,0.5084640952307335,0.9494803695150116,0.08027191206248192,0.6622703246916688,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.7000000000000001,0.5156769252998121,0.5626743208043926,0.5086660476632622,0.9489030023094688,0.08157361874457622,0.6623010276042716,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.8,0.5169050715214565,0.5626743208043926,0.5093490573357127,0.9476039260969976,0.08533410471507087,0.6625624463844175,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
GAUSSIAN_NAIVE_BAYES,0.9,0.5374945817078457,0.5626743208043926,0.5215115327989529,0.920323325635104,0.15389065663870408,0.6657617207893913,GBM,36,2018-08-24 17:46:21.500720,741,GAUSSIAN_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.1,0.5005057072677359,0.6852752594394611,0.5005057072677359,1.0,0.0,0.6671160327395282,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.2,0.5020950729663344,0.6852752594394611,0.5013052936910805,0.9978348729792148,0.0053514608041654605,0.6673424075682981,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.30000000000000004,0.5246351683282763,0.6852752594394611,0.5133129303749043,0.9683891454965358,0.07998264391090541,0.6709670967096709,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.4,0.6383470596734576,0.6852752594394611,0.6613498992612492,0.5685623556581986,0.7082730691350883,0.6114560695436199,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.5,0.6645715937003324,0.6852752594394611,0.7302963112275751,0.5229503464203233,0.8064796065953138,0.6094709395239297,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.6,0.6627654963155614,0.6852752594394611,0.7350249584026622,0.5101039260969977,0.8157361874457623,0.6022494887525562,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.7000000000000001,0.6598757404999278,0.6852752594394611,0.7725933202357563,0.4540993071593534,0.8660688458200753,0.5720000000000001,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.8,0.5002889755815634,0.6852752594394611,1.0,0.0015877598152424946,1.0,0.003170485660758034,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
BERNOULLI_NAIVE_BAYES,0.9,0.4994942927322642,0.6852752594394611,0.0,0.0,1.0,0.0,GBM,36,2018-08-24 17:49:22.672832,741,BERNOULLI_NAIVE_BAYES_GBM_36_741
KNN,0.1,0.6632712035832972,0.8759310609861437,0.6032801822323463,0.9556870669745958,0.37026323401793465,0.7396525721946042,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.2,0.7951163126715792,0.8759310609861437,0.8285163776493256,0.7448036951501155,0.8455308070581429,0.7844329583460019,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.30000000000000004,0.7951163126715792,0.8759310609861437,0.8285163776493256,0.7448036951501155,0.8455308070581429,0.7844329583460019,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.4,0.8294321629822281,0.8759310609861437,0.9433119782566493,0.7013568129330254,0.9577668498698292,0.8045367994039242,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.5,0.8294321629822281,0.8759310609861437,0.9433119782566493,0.7013568129330254,0.9577668498698292,0.8045367994039242,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.6,0.8357896257766219,0.8759310609861437,0.9868228404099559,0.6810046189376443,0.99088805322534,0.8058758220172517,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.7000000000000001,0.8357896257766219,0.8759310609861437,0.9868228404099559,0.6810046189376443,0.99088805322534,0.8058758220172517,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.8,0.8307325530992631,0.8759310609861437,0.9982612475548792,0.6629618937644342,0.9988429273936941,0.7967733541504033,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
KNN,0.9,0.8307325530992631,0.8759310609861437,0.9982612475548792,0.6629618937644342,0.9988429273936941,0.7967733541504033,GBM,36,2018-08-24 17:59:07.216402,741,KNN_GBM_36_741
TREE,0.1,0.51979482733709,0.622216253329423,0.5103575377810542,0.9992782909930716,0.03934046861440555,0.675645342312009,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.2,0.5200838029186534,0.622216253329423,0.5105158290901041,0.9985565819861432,0.040642175296499855,0.6756189267054056,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.30000000000000004,0.5257910706545297,0.622216253329423,0.5136431784107947,0.9890300230946882,0.061614116285796924,0.6761397276494967,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.4,0.5751336512064731,0.622216253329423,0.5475952359305392,0.8693706697459584,0.2803008388776396,0.6719473419981035,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.5,0.594061551798873,0.622216253329423,0.5751348869245781,0.7231524249422633,0.4647092855076656,0.6407059274889699,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.6,0.5234792660020229,0.622216253329423,0.7172774869109948,0.07909930715935334,0.9687590396297368,0.14248569942797712,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.7000000000000001,0.5179164860569282,0.622216253329423,0.775377969762419,0.05181870669745958,0.9849580561180216,0.0971451765660939,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.8,0.5073688773298656,0.622216253329423,0.8865248226950354,0.01804272517321016,0.997685854787388,0.03536568114301882,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
TREE,0.9,0.5022395607571161,0.622216253329423,0.9523809523809524,0.005773672055427253,0.9997107318484236,0.011477761836441894,GBM,40,2018-08-24 18:06:21.718670,741,TREE_GBM_40_741
REGULARIZED_METHODS,0.1,0.5005057072677359,0.5736556546579187,0.5005057072677359,1.0,0.0,0.6671160327395282,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.2,0.5034677069787603,0.5736556546579187,0.5019926092312151,1.0,0.005929997107318484,0.6684355251097496,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.30000000000000004,0.5192168761739633,0.5736556546579187,0.5101615424700364,0.989174364896074,0.048307781313277405,0.6731496488384657,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.4,0.536483167172374,0.5736556546579187,0.5207758480766109,0.9262413394919168,0.14593578247035002,0.6667012987012987,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.5,0.5601069209651784,0.5736556546579187,0.5474386520411625,0.6987586605080831,0.4211744286954006,0.613911609916936,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.6,0.4983383904060107,0.5736556546579187,0.462962962962963,0.014434180138568129,0.9832224472085624,0.027995520716685332,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.7000000000000001,0.4994942927322642,0.5736556546579187,0.0,0.0,1.0,0.0,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.8,0.4994942927322642,0.5736556546579187,0.0,0.0,1.0,0.0,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
REGULARIZED_METHODS,0.9,0.4994942927322642,0.5736556546579187,0.0,0.0,1.0,0.0,GBM,40,2018-08-24 18:07:35.002288,741,REGULARIZED_METHODS_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.1,0.5265135096084381,0.5635495365029017,0.5144446160976364,0.9613163972286374,0.0908301995950246,0.6702224011271007,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.2,0.5273804363531281,0.5635495365029017,0.5150241320255332,0.9549653579676676,0.09892970783916692,0.6691615252351573,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.30000000000000004,0.5287530703655541,0.5635495365029017,0.5158438306861748,0.9516454965357968,0.10500433902227364,0.6690344512659191,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.4,0.5288253142609449,0.5635495365029017,0.5159016136612878,0.950635103926097,0.1061614116285797,0.6688331471514167,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.5,0.5291865337378991,0.5635495365029017,0.5161467745737409,0.9481812933025404,0.10934336129592133,0.6684304248282881,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.6,0.5296922410056351,0.5635495365029017,0.5164592849267601,0.946593533487298,0.11194677466010992,0.6682971568327727,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.7000000000000001,0.5294032654240717,0.5635495365029017,0.5163636363636364,0.9428406466512702,0.11512872432745155,0.6672795995505159,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.8,0.5439965322930213,0.5635495365029017,0.5255898969757394,0.9131062355658198,0.17413942724905987,0.6671588272516347,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
GAUSSIAN_NAIVE_BAYES,0.9,0.5452246785146655,0.5635495365029017,0.5264300626304802,0.9099307159353348,0.17978015620480184,0.6669840766015978,GBM,40,2018-08-24 18:07:56.032864,741,GAUSSIAN_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.1,0.5009391706400809,0.7057824319368073,0.5007227522405321,1.0,0.0008678044547295343,0.6673088036987094,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.2,0.506285218899003,0.7057824319368073,0.5034306569343066,0.9955254041570438,0.016054382412496383,0.6687027341477603,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.30000000000000004,0.53012570437798,0.7057824319368073,0.5166326690726503,0.9504907621247112,0.10890945906855656,0.6694114059164379,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.4,0.5981072099407599,0.7057824319368073,0.5656060751706239,0.8493071593533488,0.34639861151287243,0.6790144827188276,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.5,0.6771420314983384,0.7057824319368073,0.7572713956894748,0.5223729792147807,0.8322244720856233,0.6182625779448193,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.6,0.6840052015604682,0.7057824319368073,0.8024632875414496,0.4890300230946882,0.8793751807925947,0.6077130044843051,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.7000000000000001,0.6736743245195781,0.7057824319368073,0.8253711201079622,0.4413972286374134,0.9064217529649986,0.575190444841531,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.8,0.5033232191879786,0.7057824319368073,0.9818181818181818,0.007794457274826791,0.9998553659242118,0.015466132034942003,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
BERNOULLI_NAIVE_BAYES,0.9,0.4994942927322642,0.7057824319368073,0.0,0.0,1.0,0.0,GBM,40,2018-08-24 18:11:17.334987,741,BERNOULLI_NAIVE_BAYES_GBM_40_741
GBM,0.1,0.7301690507152145,0.8629103824886548,0.6787593774493338,0.875,0.5850448365634944,0.7644870420581373,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.2,0.7668689495737611,0.8629103824886548,0.7346266007353873,0.8363163972286374,0.6972808793751808,0.7821802227472155,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.30000000000000004,0.7819679237104464,0.8629103824886548,0.7672955974842768,0.8100461893764435,0.7538328030083887,0.7880915601741328,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.4,0.7864470452246786,0.8629103824886548,0.7874095513748192,0.7853637413394919,0.7875325426670523,0.7863853157970805,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.5,0.7867360208062418,0.8629103824886548,0.8019441069258809,0.7621247113163973,0.8113971651721146,0.7815275310834813,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.6,0.7888310937725762,0.8629103824886548,0.8201438848920863,0.7404734411085451,0.8372866647382123,0.7782750512023059,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.7000000000000001,0.7907816789481289,0.8629103824886548,0.8401957475531556,0.7186778290993071,0.8630315302285219,0.7747004823401276,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.8,0.7924432885421182,0.8629103824886548,0.8668355346480912,0.6915415704387989,0.8935493202198438,0.7693295865114412,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
GBM,0.9,0.7849299234214708,0.8629103824886548,0.8940754039497307,0.6469399538106235,0.9231993057564362,0.7506908969098065,LR_ACCURACY,10,2018-08-24 18:19:26.165232,741,GBM_LR_ACCURACY_10_741
KNN,0.1,0.5796127727207051,0.8707844010312109,0.5435140861649533,0.9997113163972288,0.15866358113971651,0.7041838239032078,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.2,0.6222366710013004,0.8707844010312109,0.5724767511304496,0.9685334872979214,0.2752386462250506,0.7196096305431926,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.30000000000000004,0.6897847131917353,0.8707844010312109,0.6311230585424134,0.9149826789838336,0.4641307492045126,0.7469950506716945,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.4,0.7950440687761884,0.8707844010312109,0.8530985672363197,0.7133371824480369,0.8769164015041944,0.776982941592642,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.5,0.8101430429128739,0.8707844010312109,0.9291417165668664,0.6719110854503464,0.9486549030951692,0.7798626235550342,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.6,0.8060973847709868,0.8707844010312109,0.9730271957200178,0.6300519630484989,0.9824992768296208,0.7648501839845803,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.7000000000000001,0.7865192891200694,0.8707844010312109,0.9862913096695226,0.58155311778291,0.9919004917558576,0.7316807409425226,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.8,0.7738043635312816,0.8707844010312109,0.9953039394729976,0.5506639722863741,0.9973965866358114,0.7090419106031037,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
KNN,0.9,0.7566825603236527,0.8707844010312109,0.9985994397759104,0.5145785219399538,0.9992768296210588,0.679176986092589,GBM,40,2018-08-24 18:22:07.895641,741,KNN_GBM_40_741
RANDOM_FOREST,0.1,0.6617540817800895,0.9158693246991578,0.5982502187226597,0.9870092378752888,0.33584032398032976,0.7449613247630461,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.2,0.7561768530559168,0.9158693246991578,0.6845330840344863,0.9512124711316398,0.5607463118310674,0.7961340984596801,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.30000000000000004,0.8081924577373212,0.9158693246991578,0.7568217333814159,0.9087759815242494,0.7074052646803587,0.8258673837476226,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.4,0.8299378702499639,0.9158693246991578,0.8157967412317041,0.8527713625866051,0.8070581428984669,0.8338743824982356,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.5,0.8343447478688051,0.9158693246991578,0.8544119896008564,0.8064376443418014,0.8623083598495805,0.8297319373282841,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.6,0.8303713336223089,0.9158693246991578,0.8882672092234656,0.7562066974595842,0.9046861440555396,0.8169343520973024,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.7000000000000001,0.8180898714058662,0.9158693246991578,0.9124579124579124,0.7040993071593533,0.9323112525310964,0.7948509043506599,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.8,0.7982950440687762,0.9158693246991578,0.9413145539906104,0.6366916859122402,0.9602256291582296,0.7596004821766833,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
RANDOM_FOREST,0.9,0.7376101719404711,0.9158693246991578,0.9705882352941176,0.4906177829099307,0.9851026901938096,0.6517737296260786,LR_ACCURACY,12,2018-08-24 18:27:00.095361,741,RANDOM_FOREST_LR_ACCURACY_12_741
TREE,0.1,0.5382170206617539,0.7430026585279659,0.5202968797334141,0.9916281755196305,0.08388776395718832,0.6824955295052652,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.2,0.5699320907383326,0.7430026585279659,0.5389594821385759,0.9734411085450346,0.1656060167775528,0.6937914716321177,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.30000000000000004,0.6170351105331601,0.7430026585279659,0.5731630542314956,0.9198903002309468,0.3135666763089384,0.7062669695794314,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.4,0.6712180320762896,0.7430026585279659,0.6413366630990606,0.7784353348729792,0.5637836274226208,0.7032666101584404,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.5,0.6803930067909262,0.7430026585279659,0.6842260153031194,0.6711893764434179,0.6896152733584032,0.6776450014573011,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.6,0.6662332032943217,0.7430026585279659,0.7257433489827856,0.5355080831408776,0.7972230257448655,0.6162790697674418,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.7000000000000001,0.6097384770986851,0.7430026585279659,0.8069187449718423,0.28954965357967666,0.9305756436216372,0.42617378372636494,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.8,0.5756393584742089,0.7430026585279659,0.8614540466392319,0.1812933025404157,0.9707839166907724,0.2995468638206535,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
TREE,0.9,0.5332321918797862,0.7430026585279659,0.9018932874354562,0.075635103926097,0.9917558576800696,0.13956585430816354,GBM,50,2018-08-24 18:30:53.854642,741,TREE_GBM_50_741
REGULARIZED_METHODS,0.1,0.5057072677358763,0.6995634902674294,0.5031263632397848,0.9988452655889144,0.011570726063060458,0.669180930277536,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.2,0.5301979482733709,0.6995634902674294,0.5160826458790585,0.9842667436489608,0.07520971940989297,0.6771262598679312,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.30000000000000004,0.5816356017916486,0.6995634902674294,0.547688952269105,0.9424076212471132,0.2201330633497252,0.6927688471536952,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.4,0.6333622308914897,0.6995634902674294,0.5984695504304389,0.8127886836027713,0.4535724616719699,0.6893554508171635,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.5,0.65749169195203,0.6995634902674294,0.6413703943115708,0.7160796766743649,0.5987850737633786,0.6766691672918229,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.6,0.6112555989018927,0.6995634902674294,0.6878795239251883,0.40877598152424943,0.8141452126120914,0.5128112267994569,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.7000000000000001,0.5486923854934258,0.6995634902674294,0.7629343629343629,0.1426096997690531,0.9555973387330056,0.2403015930925453,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.8,0.5195780956509175,0.6995634902674294,0.8475,0.04893187066974596,0.9911773213769164,0.09252183406113536,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
REGULARIZED_METHODS,0.9,0.507224389539084,0.6995634902674294,0.9022556390977444,0.017321016166281754,0.9981197570147526,0.03398951989803144,GBM,50,2018-08-24 18:32:32.554144,741,REGULARIZED_METHODS_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.1,0.5555555555555556,0.6393448903085817,0.5331680629167379,0.9002598152424942,0.2101533121203356,0.6697090089122733,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.2,0.5614795549776044,0.6393448903085817,0.5373823631927501,0.8901558891454965,0.2321376916401504,0.6701803955661814,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.30000000000000004,0.5689929200982518,0.6393448903085817,0.5430694842406877,0.875433025404157,0.2619323112525311,0.6703138815207781,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.4,0.5715937003323219,0.6393448903085817,0.5452566660620352,0.8677829099307159,0.27480474399768584,0.6697114849058705,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.5,0.5762895535327265,0.6393448903085817,0.5489906903862107,0.8596997690531177,0.2923054671680648,0.6700793159700738,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.6,0.5807686750469585,0.6393448903085817,0.5524377738417079,0.8553695150115473,0.3056118021405843,0.6713112432738602,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.7000000000000001,0.5858257477243173,0.6393448903085817,0.5576236859870769,0.8345842956120092,0.336563494359271,0.6685552407932012,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
GAUSSIAN_NAIVE_BAYES,0.8,0.5903771131339401,0.6393448903085817,0.5623019017432647,0.8194284064665127,0.360862019091698,0.6669407894736842,GBM,50,2018-08-24 18:32:53.405393,741,GAUSSIAN_NAIVE_BAYES_GBM_50_741
