Model,Treshold,Accuracy,AUC,Precision,Recall,Specificity,F-score,Energy,Method,n_variables,Time,SEED,KEY
NEURAL_NETWORK,0.8,0.4166666666666667,,1.0,0.4166666666666667,0.0,0.5882352941176471,100,LASSO,70,2018-09-07 09:09:38.469020,741,NEURAL_NETWORK_LASSO_70_741_100
NEURAL_NETWORK,0.9,0.23,,1.0,0.23,0.0,0.3739837398373984,100,LASSO,70,2018-09-07 09:09:38.469020,741,NEURAL_NETWORK_LASSO_70_741_100
NEURAL_NETWORK,0.1,0.9966101694915256,,1.0,0.9966101694915256,0.0,0.99830220713073,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.2,0.9694915254237289,,1.0,0.9694915254237289,0.0,0.9845094664371772,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.30000000000000004,0.9322033898305084,,1.0,0.9322033898305084,0.0,0.9649122807017544,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.4,0.9152542372881356,,1.0,0.9152542372881356,0.0,0.9557522123893806,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.5,0.8949152542372881,,1.0,0.8949152542372881,0.0,0.9445438282647584,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.6,0.8576271186440678,,1.0,0.8576271186440678,0.0,0.9233576642335768,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.7000000000000001,0.8,,1.0,0.8,0.0,0.8888888888888891,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.8,0.7355932203389829,,1.0,0.7355932203389829,0.0,0.84765625,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.9,0.5186440677966102,,1.0,0.5186440677966102,0.0,0.6830357142857143,283,LASSO,70,2018-09-07 09:09:38.638144,741,NEURAL_NETWORK_LASSO_70_741_283
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.2,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.30000000000000004,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.4,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.5,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.6,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.7000000000000001,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.8,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.9,1.0,,1.0,1.0,,1.0,65,LASSO,70,2018-09-07 09:09:38.815002,741,NEURAL_NETWORK_LASSO_70_741_65
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.2,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.30000000000000004,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.4,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.5,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.6,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.7000000000000001,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.8,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.9,1.0,,1.0,1.0,,1.0,700,LASSO,70,2018-09-07 09:09:38.950813,741,NEURAL_NETWORK_LASSO_70_741_700
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.2,0.9717868338557992,,1.0,0.9717868338557992,0.0,0.985691573926868,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.30000000000000004,0.9561128526645768,,1.0,0.9561128526645768,0.0,0.9775641025641024,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.4,0.9467084639498432,,1.0,0.9467084639498432,0.0,0.9726247987117552,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.5,0.915360501567398,,1.0,0.915360501567398,0.0,0.9558101472995092,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.6,0.8902821316614421,,1.0,0.8902821316614421,0.0,0.9419568822553898,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.7000000000000001,0.8526645768025078,,1.0,0.8526645768025078,0.0,0.9204737732656516,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.8,0.8056426332288401,,1.0,0.8056426332288401,0.0,0.8923611111111109,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.9,0.6802507836990596,,1.0,0.6802507836990596,0.0,0.8097014925373135,400,LASSO,70,2018-09-07 09:09:39.084938,741,NEURAL_NETWORK_LASSO_70_741_400
NEURAL_NETWORK,0.1,0.971518987341772,,1.0,0.971518987341772,0.0,0.985553772070626,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.2,0.7120253164556962,,1.0,0.7120253164556962,0.0,0.8317929759704251,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.30000000000000004,0.5759493670886076,,1.0,0.5759493670886076,0.0,0.7309236947791165,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.4,0.4430379746835443,,1.0,0.4430379746835443,0.0,0.6140350877192983,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.5,0.3449367088607595,,1.0,0.3449367088607595,0.0,0.5129411764705882,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.6,0.27531645569620256,,1.0,0.27531645569620256,0.0,0.4317617866004961,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.7000000000000001,0.1962025316455696,,1.0,0.1962025316455696,0.0,0.32804232804232797,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.8,0.0981012658227848,,1.0,0.0981012658227848,0.0,0.17867435158501438,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.9,0.02531645569620253,,1.0,0.02531645569620253,0.0,0.04938271604938272,39,LASSO,70,2018-09-07 09:09:39.235653,741,NEURAL_NETWORK_LASSO_70_741_39
NEURAL_NETWORK,0.1,0.993103448275862,,1.0,0.993103448275862,0.0,0.9965397923875432,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.2,0.9724137931034482,,1.0,0.9724137931034482,0.0,0.986013986013986,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.30000000000000004,0.9586206896551724,,1.0,0.9586206896551724,0.0,0.9788732394366196,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.4,0.9551724137931036,,1.0,0.9551724137931036,0.0,0.9770723104056438,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.5,0.9413793103448276,,1.0,0.9413793103448276,0.0,0.9698046181172292,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.6,0.9034482758620692,,1.0,0.9034482758620692,0.0,0.9492753623188406,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.7000000000000001,0.8724137931034482,,1.0,0.8724137931034482,0.0,0.9318600368324126,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.8,0.8241379310344827,,1.0,0.8241379310344827,0.0,0.9035916824196596,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.9,0.696551724137931,,1.0,0.696551724137931,0.0,0.8211382113821138,500,LASSO,70,2018-09-07 09:09:39.364319,741,NEURAL_NETWORK_LASSO_70_741_500
NEURAL_NETWORK,0.1,0.9876160990712074,,1.0,0.9876160990712074,0.0,0.9937694704049844,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.2,0.8885448916408669,,1.0,0.8885448916408669,0.0,0.9409836065573772,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.30000000000000004,0.8297213622291022,,1.0,0.8297213622291022,0.0,0.9069373942470388,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.4,0.7678018575851393,,1.0,0.7678018575851393,0.0,0.8686514886164624,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.5,0.7058823529411765,,1.0,0.7058823529411765,0.0,0.8275862068965517,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.6,0.6099071207430341,,1.0,0.6099071207430341,0.0,0.7576923076923078,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.7000000000000001,0.5108359133126935,,1.0,0.5108359133126935,0.0,0.6762295081967212,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.8,0.3746130030959752,,1.0,0.3746130030959752,0.0,0.545045045045045,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.9,0.17956656346749225,,1.0,0.17956656346749225,0.0,0.3044619422572178,84,LASSO,70,2018-09-07 09:09:39.494027,741,NEURAL_NETWORK_LASSO_70_741_84
NEURAL_NETWORK,0.1,0.9875776397515528,,1.0,0.9875776397515528,0.0,0.99375,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.2,0.7763975155279503,,1.0,0.7763975155279503,0.0,0.8741258741258742,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.30000000000000004,0.6583850931677019,,1.0,0.6583850931677019,0.0,0.7940074906367041,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.4,0.5434782608695652,,1.0,0.5434782608695652,0.0,0.7042253521126759,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.5,0.4720496894409938,,1.0,0.4720496894409938,0.0,0.6413502109704642,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.6,0.40993788819875776,,1.0,0.40993788819875776,0.0,0.5814977973568282,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.7000000000000001,0.2981366459627329,,1.0,0.2981366459627329,0.0,0.4593301435406698,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.8,0.20186335403726707,,1.0,0.20186335403726707,0.0,0.3359173126614987,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.9,0.07142857142857142,,1.0,0.07142857142857142,0.0,0.13333333333333333,50,LASSO,70,2018-09-07 09:09:39.626183,741,NEURAL_NETWORK_LASSO_70_741_50
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.2,0.9876543209876544,,1.0,0.9876543209876544,0.0,0.9937888198757764,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.30000000000000004,0.9876543209876544,,1.0,0.9876543209876544,0.0,0.9937888198757764,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.4,0.984567901234568,,1.0,0.984567901234568,0.0,0.9922239502332816,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.5,0.9814814814814816,,1.0,0.9814814814814816,0.0,0.9906542056074767,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.6,0.9691358024691358,,1.0,0.9691358024691358,0.0,0.9843260188087776,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.7000000000000001,0.9506172839506172,,1.0,0.9506172839506172,0.0,0.9746835443037974,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.8,0.9290123456790124,,1.0,0.9290123456790124,0.0,0.9632,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.9,0.8580246913580247,,1.0,0.8580246913580247,0.0,0.9235880398671096,3162,LASSO,70,2018-09-07 09:09:39.759537,741,NEURAL_NETWORK_LASSO_70_741_3162
NEURAL_NETWORK,0.1,0.9929577464788732,,1.0,0.9929577464788732,0.0,0.9964664310954064,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.2,0.9471830985915493,,1.0,0.9471830985915493,0.0,0.9728752260397828,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.30000000000000004,0.9260563380281692,,1.0,0.9260563380281692,0.0,0.9616087751371116,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.4,0.8873239436619719,,1.0,0.8873239436619719,0.0,0.9402985074626864,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.5,0.8556338028169014,,1.0,0.8556338028169014,0.0,0.9222011385199241,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.6,0.7676056338028169,,1.0,0.7676056338028169,0.0,0.8685258964143425,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.7000000000000001,0.7007042253521126,,1.0,0.7007042253521126,0.0,0.824016563146998,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.8,0.6338028169014085,,1.0,0.6338028169014085,0.0,0.7758620689655172,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.9,0.4753521126760563,,1.0,0.4753521126760563,0.0,0.6443914081145585,200,LASSO,70,2018-09-07 09:09:39.889632,741,NEURAL_NETWORK_LASSO_70_741_200
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.2,0.9904761904761904,,1.0,0.9904761904761904,0.0,0.9952153110047848,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.30000000000000004,0.9904761904761904,,1.0,0.9904761904761904,0.0,0.9952153110047848,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.4,0.9904761904761904,,1.0,0.9904761904761904,0.0,0.9952153110047848,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.5,0.9873015873015872,,1.0,0.9873015873015872,0.0,0.9936102236421726,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.6,0.9809523809523808,,1.0,0.9809523809523808,0.0,0.9903846153846152,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.7000000000000001,0.9682539682539684,,1.0,0.9682539682539684,0.0,0.9838709677419354,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.8,0.946031746031746,,1.0,0.946031746031746,0.0,0.9722675367047308,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.9,0.8761904761904762,,1.0,0.8761904761904762,0.0,0.934010152284264,10000,LASSO,70,2018-09-07 09:09:40.027022,741,NEURAL_NETWORK_LASSO_70_741_10000
NEURAL_NETWORK,0.1,0.996742671009772,,1.0,0.996742671009772,0.0,0.9983686786296899,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.2,0.986970684039088,,1.0,0.986970684039088,0.0,0.9934426229508196,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.30000000000000004,0.980456026058632,,1.0,0.980456026058632,0.0,0.9901315789473684,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.4,0.970684039087948,,1.0,0.970684039087948,0.0,0.9851239669421488,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.5,0.9641693811074918,,1.0,0.9641693811074918,0.0,0.9817578772802652,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.6,0.9478827361563518,,1.0,0.9478827361563518,0.0,0.9732441471571908,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.7000000000000001,0.9250814332247556,,1.0,0.9250814332247556,0.0,0.961082910321489,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.8,0.8599348534201955,,1.0,0.8599348534201955,0.0,0.9246935201401052,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.9,0.745928338762215,,1.0,0.745928338762215,0.0,0.8544776119402986,632,LASSO,70,2018-09-07 09:09:40.163936,741,NEURAL_NETWORK_LASSO_70_741_632
NEURAL_NETWORK,0.1,0.971518987341772,,1.0,0.971518987341772,0.0,0.985553772070626,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.2,0.9145569620253164,,1.0,0.9145569620253164,0.0,0.9553719008264464,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.30000000000000004,0.8544303797468354,,1.0,0.8544303797468354,0.0,0.9215017064846416,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.4,0.7341772151898734,,1.0,0.7341772151898734,0.0,0.8467153284671534,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.5,0.7088607594936709,,1.0,0.7088607594936709,0.0,0.8296296296296296,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.6,0.6582278481012658,,1.0,0.6582278481012658,0.0,0.7938931297709924,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.7000000000000001,0.5759493670886076,,1.0,0.5759493670886076,0.0,0.7309236947791165,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.8,0.4715189873417722,,1.0,0.4715189873417722,0.0,0.6408602150537634,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.9,0.27531645569620256,,1.0,0.27531645569620256,0.0,0.4317617866004961,59,LR_ACCURACY,71,2018-09-07 09:10:53.930603,741,NEURAL_NETWORK_LR_ACCURACY_71_741_59
NEURAL_NETWORK,0.1,0.9965277777777778,,1.0,0.9965277777777778,0.0,0.9982608695652174,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.2,0.9791666666666666,,1.0,0.9791666666666666,0.0,0.9894736842105264,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.30000000000000004,0.9340277777777778,,1.0,0.9340277777777778,0.0,0.9658886894075404,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.4,0.7951388888888888,,1.0,0.7951388888888888,0.0,0.8858800773694391,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.5,0.7534722222222222,,1.0,0.7534722222222222,0.0,0.8594059405940594,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.6,0.6736111111111112,,1.0,0.6736111111111112,0.0,0.8049792531120332,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.7000000000000001,0.5833333333333334,,1.0,0.5833333333333334,0.0,0.7368421052631579,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.8,0.4236111111111111,,1.0,0.4236111111111111,0.0,0.5951219512195122,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.9,0.24305555555555555,,1.0,0.24305555555555555,0.0,0.3910614525139665,141,LR_ACCURACY,71,2018-09-07 09:10:54.069044,741,NEURAL_NETWORK_LR_ACCURACY_71_741_141
NEURAL_NETWORK,0.1,0.9887640449438202,,1.0,0.9887640449438202,0.0,0.9943502824858756,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.2,0.9662921348314608,,1.0,0.9662921348314608,0.0,0.9828571428571428,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.30000000000000004,0.9438202247191012,,1.0,0.9438202247191012,0.0,0.9710982658959536,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.4,0.8913857677902621,,1.0,0.8913857677902621,0.0,0.9425742574257424,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.5,0.8614232209737828,,1.0,0.8614232209737828,0.0,0.9255533199195172,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.6,0.8277153558052435,,1.0,0.8277153558052435,0.0,0.9057377049180328,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.7000000000000001,0.7790262172284644,,1.0,0.7790262172284644,0.0,0.8757894736842105,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
NEURAL_NETWORK,0.8,0.6479400749063671,,1.0,0.6479400749063671,0.0,0.7863636363636364,250,LR_ACCURACY,71,2018-09-07 09:10:54.199250,741,NEURAL_NETWORK_LR_ACCURACY_71_741_250
