KEY,Model,SEED,Time,activations,batch_sizes,effective_nvar,first_hidden_layer,hidden_size,method_var_sel,n_layers,nb_epochs,nvar,optimizers,training_accuracy,validation_accuracy
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,2,INFORMATION_GAIN,1,100,29,adam,0.635975034619591,0.6229004876286798
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,5,INFORMATION_GAIN,1,100,29,adam,0.635975034619591,0.6229004876286798
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,20,INFORMATION_GAIN,1,100,29,adam,0.635975034619591,0.6229004876286798
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,2,INFORMATION_GAIN,4,100,29,adam,0.635975034619591,0.6229004876286798
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,5,INFORMATION_GAIN,4,100,29,adam,0.6370186036255916,0.6328336644392271
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,20,INFORMATION_GAIN,4,100,29,adam,0.6465311364879809,0.6369875383781831
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,2,INFORMATION_GAIN,10,100,29,adam,0.6465311364879809,0.6369875383781831
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,5,INFORMATION_GAIN,10,100,29,adam,0.6465311364879809,0.6369875383781831
NEURAL_NETWORK_INFORMATION_GAIN_29_741,NEURAL_NETWORK,741,2018-09-06 13:13:24.433217,relu,250,29,10,20,INFORMATION_GAIN,10,100,29,adam,0.6546589335551428,0.6359039190897599
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,2,RIDGE,1,100,50,adam,0.6759316863679745,0.6682318945277226
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,5,RIDGE,1,100,50,adam,0.6759316863679745,0.6682318945277226
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,20,RIDGE,1,100,50,adam,0.6759316863679745,0.6682318945277226
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,2,RIDGE,4,100,50,adam,0.6916052900927131,0.6830413581361748
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,5,RIDGE,4,100,50,adam,0.6919263882484056,0.6899042802961892
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,20,RIDGE,4,100,50,adam,0.6931706436017139,0.6880982481488169
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,2,RIDGE,10,100,50,adam,0.6947962030149071,0.6852085967130215
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,5,RIDGE,10,100,50,adam,0.6947962030149071,0.6852085967130215
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,4,20,RIDGE,10,100,50,adam,0.6984687631706397,0.6864728192161821
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,2,RIDGE,1,100,50,adam,0.6984687631706397,0.6864728192161821
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,5,RIDGE,1,100,50,adam,0.6984687631706397,0.6864728192161821
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,20,RIDGE,1,100,50,adam,0.6984687631706397,0.6864728192161821
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,2,RIDGE,4,100,50,adam,0.7033655100449497,0.6913491060140871
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,5,RIDGE,4,100,50,adam,0.7033655100449497,0.6913491060140871
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,20,RIDGE,4,100,50,adam,0.7056934716737202,0.6920715188730361
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,2,RIDGE,10,100,50,adam,0.7056934716737202,0.6920715188730361
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,5,RIDGE,10,100,50,adam,0.7056934716737202,0.6920715188730361
NEURAL_NETWORK_RIDGE_50_741,NEURAL_NETWORK,741,2018-09-06 13:14:58.261170,relu,250,50,10,20,RIDGE,10,100,50,adam,0.7111521403204921,0.6909878995846126
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,2,INFORMATION_GAIN,1,100,40,adam,0.6419554877693633,0.6373487448076576
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,5,INFORMATION_GAIN,1,100,40,adam,0.6419554877693633,0.6373487448076576
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,20,INFORMATION_GAIN,1,100,40,adam,0.6419554877693633,0.6373487448076576
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,2,INFORMATION_GAIN,4,100,40,adam,0.6419554877693633,0.6373487448076576
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,5,INFORMATION_GAIN,4,100,40,adam,0.6525517269072147,0.6480043344771537
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,20,INFORMATION_GAIN,4,100,40,adam,0.6543779726677157,0.6424056348202998
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,2,INFORMATION_GAIN,10,100,40,adam,0.6543779726677157,0.6424056348202998
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,5,INFORMATION_GAIN,10,100,40,adam,0.6543779726677157,0.6424056348202998
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,4,20,INFORMATION_GAIN,10,100,40,adam,0.6567661402018746,0.6452952862560953
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,2,INFORMATION_GAIN,1,100,40,adam,0.6567661402018746,0.6452952862560953
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,5,INFORMATION_GAIN,1,100,40,adam,0.6567661402018746,0.6452952862560953
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,20,INFORMATION_GAIN,1,100,40,adam,0.6567661402018746,0.6452952862560953
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,2,INFORMATION_GAIN,4,100,40,adam,0.6567661402018746,0.6452952862560953
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,5,INFORMATION_GAIN,4,100,40,adam,0.6667201830271451,0.6559508759255914
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,20,INFORMATION_GAIN,4,100,40,adam,0.6756507254823417,0.6514357955571609
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,2,INFORMATION_GAIN,10,100,40,adam,0.6756507254823417,0.6514357955571609
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,5,INFORMATION_GAIN,10,100,40,adam,0.6756507254823417,0.6514357955571609
NEURAL_NETWORK_INFORMATION_GAIN_40_741,NEURAL_NETWORK,741,2018-09-06 14:05:36.617688,relu,250,40,10,20,INFORMATION_GAIN,10,100,40,adam,0.6775572457817657,0.6588405273613871
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,2,RIDGE,1,100,69,adam,0.7728631921182365,0.7738847751489977
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,5,RIDGE,1,100,69,adam,0.7728631921182365,0.7738847751489977
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,20,RIDGE,1,100,69,adam,0.7728631921182365,0.7738847751489977
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,2,RIDGE,4,100,69,adam,0.7813120873398945,0.7816507133826982
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,5,RIDGE,4,100,69,adam,0.7929719641196735,0.7841791583890193
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,20,RIDGE,4,100,69,adam,0.7944369744538242,0.7914032869785083
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,2,RIDGE,10,100,69,adam,0.7944369744538242,0.7914032869785083
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,5,RIDGE,10,100,69,adam,0.7944369744538242,0.7914032869785083
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,4,20,RIDGE,10,100,69,adam,0.7968251419879828,0.7926675094816688
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,2,RIDGE,1,100,69,adam,0.7968251419879828,0.7926675094816688
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,5,RIDGE,1,100,69,adam,0.7968251419879828,0.7926675094816688
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,20,RIDGE,1,100,69,adam,0.7968251419879828,0.7926675094816688
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,2,RIDGE,4,100,69,adam,0.8051736940359873,0.800975257359581
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,5,RIDGE,4,100,69,adam,0.8051736940359873,0.800975257359581
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,20,RIDGE,4,100,69,adam,0.8134419715450684,0.8081993859490699
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,2,RIDGE,10,100,69,adam,0.8134419715450684,0.8081993859490699
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,5,RIDGE,10,100,69,adam,0.8134419715450684,0.8081993859490699
NEURAL_NETWORK_RIDGE_69_741,NEURAL_NETWORK,741,2018-09-06 14:09:44.766529,relu,250,69,10,20,RIDGE,10,100,69,adam,0.8173954925870318,0.8078381795195955
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,2,INFORMATION_GAIN,1,100,50,adam,0.6578498464773367,0.6467401119739932
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,5,INFORMATION_GAIN,1,100,50,adam,0.6578498464773367,0.6467401119739932
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,20,INFORMATION_GAIN,1,100,50,adam,0.6578498464773367,0.6467401119739932
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,2,INFORMATION_GAIN,4,100,50,adam,0.6603985630881456,0.6494491601950515
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,5,INFORMATION_GAIN,4,100,50,adam,0.6665194966810333,0.6606465595087593
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,20,INFORMATION_GAIN,4,100,50,adam,0.6734431756631521,0.6582987177171754
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,2,INFORMATION_GAIN,10,100,50,adam,0.6734431756631521,0.6582987177171754
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,5,INFORMATION_GAIN,10,100,50,adam,0.6734431756631521,0.6582987177171754
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,4,20,INFORMATION_GAIN,10,100,50,adam,0.6752694214236531,0.6588405273613871
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,2,INFORMATION_GAIN,1,100,50,adam,0.6754701077709608,0.6765396424056348
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,5,INFORMATION_GAIN,1,100,50,adam,0.6754701077709608,0.6765396424056348
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,20,INFORMATION_GAIN,1,100,50,adam,0.6754701077709608,0.6765396424056348
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,2,INFORMATION_GAIN,4,100,50,adam,0.6782797166320738,0.665342243091927
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,5,INFORMATION_GAIN,4,100,50,adam,0.6824339240225413,0.6691349106014087
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,20,INFORMATION_GAIN,4,100,50,adam,0.6929900258909312,0.6743724038287882
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,2,INFORMATION_GAIN,10,100,50,adam,0.6929900258909312,0.6743724038287882
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,5,INFORMATION_GAIN,10,100,50,adam,0.6929900258909312,0.6743724038287882
NEURAL_NETWORK_INFORMATION_GAIN_50_741,NEURAL_NETWORK,741,2018-09-06 15:21:02.618565,relu,250,50,10,20,INFORMATION_GAIN,10,100,50,adam,0.6987296554239341,0.6696767202456204
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,2,RIDGE,1,100,100,adam,0.8190611892696865,0.8166877370417194
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,5,RIDGE,1,100,100,adam,0.8190611892696865,0.8166877370417194
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,20,RIDGE,1,100,100,adam,0.8190611892696865,0.8166877370417194
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,2,RIDGE,4,100,100,adam,0.8213088763595338,0.8143398952501355
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,5,RIDGE,4,100,100,adam,0.822834092599073,0.8168683402564566
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,20,RIDGE,4,100,100,adam,0.8276104276649985,0.8277045331406899
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,2,RIDGE,10,100,100,adam,0.8276104276649985,0.8277045331406899
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,5,RIDGE,10,100,100,adam,0.8276104276649985,0.8277045331406899
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,4,20,RIDGE,10,100,100,adam,0.8323265568267316,0.8324002167238577
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,2,RIDGE,1,100,100,adam,0.8324068313644586,0.8251760881343688
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,5,RIDGE,1,100,100,adam,0.8324068313644586,0.8251760881343688
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,20,RIDGE,1,100,100,adam,0.8324068313644586,0.8251760881343688
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,2,RIDGE,4,100,100,adam,0.8402536675453894,0.8414303774607188
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,5,RIDGE,4,100,100,adam,0.8428023841561983,0.8361928842333394
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,20,RIDGE,4,100,100,adam,0.8472174837969698,0.8316778038649087
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,2,RIDGE,10,100,100,adam,0.8472174837969698,0.8316778038649087
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,5,RIDGE,10,100,100,adam,0.8472174837969698,0.8316778038649087
NEURAL_NETWORK_RIDGE_100_741,NEURAL_NETWORK,741,2018-09-06 15:28:06.419194,relu,250,100,10,20,RIDGE,10,100,100,adam,0.848662425497586,0.8381795195954488
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,2,INFORMATION_GAIN,1,100,70,adam,0.7237753115667503,0.7126602853530792
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,5,INFORMATION_GAIN,1,100,70,adam,0.7237753115667503,0.7126602853530792
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,20,INFORMATION_GAIN,1,100,70,adam,0.7237753115667503,0.7126602853530792
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,2,INFORMATION_GAIN,4,100,70,adam,0.7237753115667503,0.7126602853530792
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,5,INFORMATION_GAIN,4,100,70,adam,0.7255413514230591,0.7234964782373127
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,20,INFORMATION_GAIN,4,100,70,adam,0.7334082562375245,0.7213292396604659
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,2,INFORMATION_GAIN,10,100,70,adam,0.7334082562375245,0.7213292396604659
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,5,INFORMATION_GAIN,10,100,70,adam,0.7334082562375245,0.7213292396604659
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,4,20,INFORMATION_GAIN,10,100,70,adam,0.7334082562375245,0.7213292396604659
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,2,INFORMATION_GAIN,1,100,70,adam,0.7387665817106425,0.7341520679068088
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,5,INFORMATION_GAIN,1,100,70,adam,0.7387665817106425,0.7341520679068088
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,20,INFORMATION_GAIN,1,100,70,adam,0.7387665817106425,0.7341520679068088
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,2,INFORMATION_GAIN,4,100,70,adam,0.7387665817106425,0.7341520679068088
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,5,INFORMATION_GAIN,4,100,70,adam,0.7480583595909933,0.7377641322015532
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,20,INFORMATION_GAIN,4,100,70,adam,0.7560456762138434,0.7451688640057793
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,2,INFORMATION_GAIN,10,100,70,adam,0.7560456762138434,0.7451688640057793
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,5,INFORMATION_GAIN,10,100,70,adam,0.7560456762138434,0.7451688640057793
NEURAL_NETWORK_INFORMATION_GAIN_70_741,NEURAL_NETWORK,741,2018-09-06 16:59:13.692294,relu,250,70,10,20,INFORMATION_GAIN,10,100,70,adam,0.7560456762138434,0.7451688640057793
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,2,RANDOM_FOREST,1,100,50,adam,0.6638503682618396,0.6597435434350731
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,5,RANDOM_FOREST,1,100,50,adam,0.6638503682618396,0.6597435434350731
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,20,RANDOM_FOREST,1,100,50,adam,0.6638503682618396,0.6597435434350731
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,2,RANDOM_FOREST,4,100,50,adam,0.6697906841409541,0.6696767202456204
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,5,RANDOM_FOREST,4,100,50,adam,0.6726203616379941,0.6747336102582626
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,20,RANDOM_FOREST,4,100,50,adam,0.6756507254835379,0.6705797363193065
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,2,RANDOM_FOREST,10,100,50,adam,0.6756507254835379,0.6705797363193065
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,5,RANDOM_FOREST,10,100,50,adam,0.6756507254835379,0.6705797363193065
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,4,20,RANDOM_FOREST,10,100,50,adam,0.6807682273386905,0.6680512913129854
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,2,RANDOM_FOREST,1,100,50,adam,0.6807682273386905,0.6680512913129854
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,5,RANDOM_FOREST,1,100,50,adam,0.6807682273386905,0.6680512913129854
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,20,RANDOM_FOREST,1,100,50,adam,0.6807682273386905,0.6680512913129854
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,2,RANDOM_FOREST,4,100,50,adam,0.6807682273386905,0.6680512913129854
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,5,RANDOM_FOREST,4,100,50,adam,0.6815509040943871,0.676720245620372
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,20,RANDOM_FOREST,4,100,50,adam,0.6950771639029322,0.683944374209861
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,2,RANDOM_FOREST,10,100,50,adam,0.6950771639029322,0.683944374209861
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,5,RANDOM_FOREST,10,100,50,adam,0.6950771639029322,0.683944374209861
NEURAL_NETWORK_RANDOM_FOREST_50_741,NEURAL_NETWORK,741,2018-09-07 09:06:54.545024,relu,250,50,10,20,RANDOM_FOREST,10,100,50,adam,0.6971843705478697,0.6725663716814161
